mw_freebase,alogp,hba,hbd,psa,rtb,num_ro5_violations,cx_most_bpka,cx_logp,cx_logd,full_mwt,aromatic_rings,heavy_atoms,qed_weighted,mw_monoisotopic,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score,PCT_IHB_3D7,pXC50_3D7
431.05,4.85,3.0,2.0,30.54,7.0,0.0,8.15,5.96,5.13,431.05,2.0,29.0,0.48,430.1958,4.0,2.0,0.0,-2.08,88.0,5.8705
487.77,6.43,4.0,2.0,71.45,5.0,1.0,3.64,6.06,5.97,487.77,4.0,32.0,0.34,486.0305,5.0,2.0,1.0,-1.04,84.0,6.30151
452.56,4.5,6.0,3.0,91.83,10.0,0.0,7.86,4.33,3.76,566.58,4.0,34.0,0.33,452.2325,7.0,3.0,0.0,-1.16,95.0,5.87421
347.4,2.68,6.0,4.0,142.32,7.0,0.0,6.7,2.49,2.4,347.4,2.0,24.0,0.2,347.1164,9.0,5.0,0.0,-1.63,91.0,5.75853
259.31,3.97,2.0,2.0,54.7,1.0,0.0,4.96,3.44,3.44,295.77,4.0,20.0,0.51,259.1109,3.0,3.0,0.0,-0.56,84.0,6.0263
534.63,5.37,7.0,0.0,94.91,9.0,2.0,8.31,5.94,5.94,534.63,4.0,38.0,0.21,534.1825,8.0,0.0,2.0,-1.33,94.0,6.12591
397.52,5.1,3.0,2.0,52.15,5.0,1.0,9.02,4.65,3.03,511.54,4.0,30.0,0.49,397.2154,4.0,2.0,1.0,-0.95,100.0,6.08995
281.36,3.36,5.0,1.0,55.11,3.0,0.0,0.49,4.03,4.03,281.36,3.0,21.0,0.8,281.164,5.0,1.0,0.0,-2.16,96.0,6.53211
445.54,3.55,5.0,0.0,70.58,5.0,0.0,2.53,3.15,3.15,445.54,3.0,32.0,0.44,445.146,6.0,0.0,0.0,-1.17,83.0,5.90481
467.57,4.62,5.0,2.0,87.22,9.0,0.0,9.04,3.84,2.2,467.57,4.0,35.0,0.38,467.2321,7.0,2.0,0.0,-1.64,97.0,6.11341
457.6,5.16,6.0,3.0,78.94,10.0,1.0,7.85,5.46,4.89,571.63,4.0,33.0,0.31,457.1936,6.0,3.0,1.0,-1.63,100.0,6.09896
324.14,2.29,6.0,2.0,120.96,2.0,0.0,7.92,2.15,1.54,324.14,2.0,19.0,0.65,323.0018,7.0,4.0,0.0,-1.07,95.0,6.69619
479.37,5.32,3.0,1.0,58.64,4.0,1.0,8.31,5.03,5.03,479.37,3.0,31.0,0.55,478.0892,5.0,1.0,1.0,-1.08,96.0,6.02658
456.64,5.3,3.0,1.0,55.13,3.0,1.0,8.31,5.34,5.34,456.64,3.0,24.0,0.54,455.9538,4.0,1.0,1.0,-2.19,99.0,6.02145
707.0,2.2,12.0,8.0,275.0,21.0,3.0,8.71,2.39,0.53,707.0,2.0,46.0,0.03,706.2661,16.0,12.0,3.0,-1.01,91.0,6.07341
399.27,5.46,3.0,0.0,49.57,2.0,1.0,8.31,5.28,5.28,399.27,3.0,28.0,0.54,399.0606,3.0,0.0,1.0,-1.07,97.0,6.13927
321.43,3.43,5.0,2.0,90.71,5.0,0.0,2.66,4.6,4.6,321.43,3.0,24.0,0.75,321.1953,5.0,4.0,0.0,-0.2,96.0,6.62929
436.52,4.66,5.0,2.0,84.29,3.0,0.0,8.22,4.08,3.03,436.52,4.0,33.0,0.49,436.2012,7.0,2.0,0.0,-1.71,91.0,5.9803
520.56,6.55,3.0,3.0,86.88,6.0,2.0,4.93,6.18,6.18,520.56,4.0,38.0,0.27,520.2086,6.0,3.0,2.0,-1.4,99.0,6.56544
375.83,3.7,4.0,1.0,76.38,5.0,0.0,8.31,3.39,3.39,375.83,3.0,25.0,0.74,375.0332,5.0,1.0,0.0,-1.71,97.0,6.34858
730.75,6.69,7.0,0.0,88.62,10.0,2.0,9.24,5.34,3.51,767.22,3.0,49.0,0.23,729.2406,9.0,0.0,2.0,-0.67,100.0,6.07398
244.34,2.79,4.0,2.0,77.82,2.0,0.0,7.63,3.54,3.12,244.34,2.0,18.0,0.85,244.1688,4.0,4.0,0.0,-0.64,91.0,8.28276
380.88,3.97,3.0,2.0,57.26,4.0,0.0,7.18,3.43,3.23,494.9,3.0,27.0,0.72,380.1404,5.0,2.0,0.0,-1.78,94.0,6.8013
411.51,5.08,4.0,1.0,65.36,6.0,1.0,8.76,4.76,3.38,525.53,3.0,31.0,0.61,411.1947,5.0,1.0,1.0,-1.41,95.0,6.05914
470.6,4.52,6.0,3.0,87.63,8.0,0.0,8.55,4.0,2.82,584.62,5.0,34.0,0.29,470.1889,7.0,3.0,0.0,-1.42,100.0,6.51207
465.33,2.58,5.0,1.0,99.51,4.0,0.0,0.44,2.04,2.04,465.33,3.0,28.0,0.64,464.0154,8.0,1.0,0.0,-2.34,95.0,6.30399
438.51,5.31,4.0,3.0,100.87,5.0,1.0,4.5,4.65,4.65,438.51,5.0,32.0,0.35,438.115,6.0,4.0,1.0,-1.45,100.0,6.45475
403.52,5.34,3.0,2.0,58.56,6.0,1.0,8.31,6.44,6.38,403.52,3.0,30.0,0.58,403.2147,4.0,2.0,1.0,-0.59,95.0,6.24971
399.84,2.64,6.0,1.0,89.35,6.0,0.0,8.31,2.09,2.09,399.84,3.0,28.0,0.69,399.1098,8.0,1.0,0.0,-2.18,100.0,6.64245
386.48,5.23,2.0,1.0,15.27,6.0,1.0,10.48,5.15,1.06,500.5,1.0,27.0,0.67,386.2345,2.0,1.0,1.0,-1.22,93.0,6.04556
611.44,7.53,3.0,2.0,61.44,13.0,2.0,9.89,7.23,4.78,611.44,2.0,39.0,0.18,609.1483,5.0,2.0,2.0,-0.66,100.0,6.25097
494.57,3.35,8.0,1.0,102.76,4.0,0.0,3.5,2.16,2.16,494.57,3.0,35.0,0.59,494.1624,9.0,1.0,0.0,-1.43,98.0,6.2916
543.75,6.44,4.0,3.0,77.59,5.0,2.0,10.13,6.34,4.1,543.75,3.0,40.0,0.35,543.3461,6.0,3.0,2.0,0.0,92.0,6.01553
340.86,1.46,4.0,3.0,67.84,6.0,0.0,7.91,1.3,0.67,454.88,1.0,23.0,0.73,340.1666,6.0,3.0,0.0,-1.9,100.0,6.82537
498.59,7.1,5.0,0.0,9.72,11.0,1.0,9.72,7.16,3.13,535.05,2.0,31.0,0.28,497.1493,3.0,0.0,1.0,-0.8,98.0,6.05767
442.39,5.52,2.0,2.0,48.13,6.0,1.0,9.62,4.91,2.73,442.39,3.0,30.0,0.49,441.1375,4.0,2.0,1.0,-0.72,85.0,5.91225
329.34,3.88,4.0,2.0,91.38,2.0,0.0,5.44,3.48,3.47,443.36,4.0,25.0,0.58,329.1077,5.0,3.0,0.0,-1.45,100.0,6.71525
631.76,5.96,7.0,3.0,94.92,12.0,2.0,9.18,5.53,3.75,631.76,3.0,44.0,0.21,631.2692,7.0,3.0,2.0,-0.9,95.0,5.97709
527.5,5.34,4.0,2.0,60.6,10.0,2.0,8.01,4.55,3.85,527.5,3.0,36.0,0.16,526.1902,6.0,2.0,2.0,-0.65,94.0,6.04025
438.92,2.86,8.0,3.0,112.3,6.0,0.0,7.96,4.08,3.42,475.38,3.0,31.0,0.54,438.1683,9.0,4.0,0.0,-1.65,95.0,6.81636
466.63,6.01,3.0,2.0,61.02,9.0,1.0,9.82,5.27,2.89,466.63,4.0,35.0,0.3,466.2733,5.0,2.0,1.0,-1.07,87.0,5.99109
442.57,3.92,6.0,2.0,74.56,8.0,0.0,8.51,4.13,2.99,442.57,4.0,33.0,0.43,442.2481,7.0,2.0,0.0,-1.94,100.0,6.23031
577.12,5.32,6.0,2.0,83.14,9.0,2.0,8.55,4.86,3.65,577.12,3.0,41.0,0.36,576.2503,8.0,2.0,2.0,-1.2,100.0,6.23526
555.9,6.12,4.0,2.0,61.8,8.0,2.0,7.31,5.77,5.51,645.93,3.0,35.0,0.33,554.0972,5.0,2.0,2.0,-1.06,100.0,6.31611
326.44,3.4,4.0,1.0,45.59,4.0,0.0,8.93,3.41,1.87,326.44,2.0,24.0,0.94,326.1994,4.0,1.0,0.0,0.37,100.0,6.85178
454.48,6.5,2.0,3.0,69.81,5.0,1.0,5.15,6.07,6.07,454.48,5.0,34.0,0.28,454.1605,5.0,3.0,1.0,-1.75,84.0,5.97708
470.9,6.72,6.0,0.0,73.85,7.0,1.0,1.03,7.05,7.05,470.9,3.0,31.0,0.28,470.0791,6.0,0.0,1.0,-1.98,99.0,6.0368
390.44,4.69,5.0,1.0,88.37,4.0,0.0,6.57,5.23,5.17,390.44,3.0,29.0,0.52,390.1692,7.0,1.0,0.0,-2.07,95.0,6.42293
780.92,9.2,6.0,2.0,87.56,10.0,2.0,7.18,9.48,9.26,817.38,6.0,58.0,0.14,780.3487,8.0,2.0,2.0,-0.58,91.0,6.03699
439.56,5.09,6.0,3.0,73.31,9.0,1.0,8.8,4.92,3.5,439.56,4.0,33.0,0.34,439.2372,6.0,3.0,1.0,-1.21,100.0,6.4279
487.61,5.38,5.0,1.0,61.36,5.0,1.0,8.23,4.58,3.52,487.61,5.0,37.0,0.36,487.2372,6.0,1.0,1.0,-1.21,100.0,6.69347
295.32,3.83,4.0,1.0,46.51,4.0,0.0,5.03,3.94,3.94,295.32,3.0,22.0,0.59,295.1121,4.0,1.0,0.0,-1.68,96.0,6.02663
410.52,5.18,3.0,2.0,61.02,4.0,1.0,8.9,4.66,3.14,410.52,4.0,31.0,0.49,410.2107,5.0,2.0,1.0,-1.35,100.0,6.01055
410.6,4.93,4.0,1.0,33.73,13.0,0.0,10.19,4.84,1.57,410.6,2.0,30.0,0.47,410.2933,4.0,1.0,0.0,-0.4,99.0,7.40147
272.39,4.54,3.0,1.0,34.15,7.0,0.0,8.77,3.79,2.53,308.85,2.0,20.0,0.75,272.1889,3.0,1.0,0.0,-0.93,100.0,6.25792
420.9,3.72,5.0,1.0,68.92,6.0,0.0,3.26,4.44,4.44,420.9,4.0,30.0,0.52,420.1353,6.0,1.0,0.0,-1.69,98.0,6.13008
390.49,6.01,4.0,2.0,49.84,6.0,1.0,7.15,5.7,5.51,390.49,5.0,30.0,0.37,390.1844,4.0,2.0,1.0,-0.9,99.0,6.25261
459.02,3.8,6.0,1.0,64.6,5.0,0.0,8.51,3.3,2.17,573.04,3.0,31.0,0.63,458.1656,7.0,1.0,0.0,-2.15,98.0,5.99265
393.49,3.31,7.0,2.0,85.53,6.0,0.0,8.51,2.78,1.44,393.49,3.0,29.0,0.66,393.2165,7.0,3.0,0.0,-1.04,100.0,6.77961
540.6,4.71,8.0,3.0,109.23,7.0,1.0,6.37,4.13,4.09,654.63,5.0,40.0,0.27,540.2398,10.0,3.0,1.0,-2.1,93.0,5.99233
463.65,5.18,6.0,3.0,78.94,10.0,1.0,7.85,5.27,4.7,577.67,3.0,33.0,0.39,463.2406,6.0,3.0,1.0,-1.41,100.0,6.00516
447.54,3.67,7.0,1.0,83.73,7.0,0.0,7.87,3.43,2.83,447.54,3.0,33.0,0.59,447.227,8.0,1.0,0.0,-2.21,89.0,6.50591
369.38,3.4,7.0,1.0,95.71,7.0,0.0,8.31,3.17,3.16,369.38,3.0,27.0,0.68,369.1325,8.0,1.0,0.0,-1.52,92.0,5.99073
479.65,4.02,5.0,2.0,70.67,9.0,0.0,9.27,3.02,1.29,593.67,3.0,34.0,0.49,479.2243,6.0,2.0,0.0,-1.11,90.0,6.05846
470.01,4.6,5.0,2.0,62.83,10.0,0.0,10.04,3.99,1.41,470.01,2.0,33.0,0.5,469.2132,6.0,2.0,0.0,-1.38,100.0,6.0747
399.97,4.89,5.0,1.0,44.29,6.0,0.0,9.81,5.18,2.79,399.97,2.0,28.0,0.75,399.219,5.0,1.0,0.0,-1.64,96.0,6.11648
305.38,1.45,5.0,3.0,95.96,6.0,0.0,9.09,1.64,0.1,386.29,1.0,22.0,0.69,305.1852,7.0,4.0,0.0,0.15,95.0,8.49485
343.17,1.48,5.0,2.0,80.0,1.0,0.0,8.04,2.03,1.3,379.63,1.0,17.0,0.76,343.0294,5.0,4.0,0.0,-0.8,95.0,6.90132
436.51,4.71,4.0,1.0,48.47,6.0,0.0,9.08,4.59,2.79,550.53,3.0,32.0,0.61,436.2075,5.0,1.0,0.0,-2.15,95.0,5.93739
447.54,3.38,7.0,1.0,97.83,9.0,0.0,8.31,2.98,2.81,447.54,3.0,30.0,0.54,447.0923,8.0,1.0,0.0,-2.21,95.0,6.01705
478.62,3.44,8.0,2.0,79.62,7.0,0.0,9.22,2.53,0.66,568.65,4.0,34.0,0.42,478.2039,7.0,2.0,0.0,-1.09,100.0,6.58839
454.55,3.91,5.0,3.0,115.39,5.0,0.0,1.13,3.88,3.86,454.55,3.0,32.0,0.54,454.1675,8.0,3.0,0.0,-1.79,100.0,6.14821
476.56,4.16,5.0,3.0,115.39,7.0,0.0,1.17,4.31,4.29,476.56,4.0,34.0,0.37,476.1518,8.0,3.0,0.0,-1.75,99.0,6.0729
372.43,4.67,6.0,3.0,87.75,6.0,0.0,6.69,4.01,3.95,408.89,4.0,28.0,0.46,372.1699,7.0,3.0,0.0,-1.24,97.0,5.86486
465.32,5.9,3.0,0.0,49.74,3.0,1.0,8.31,6.06,6.06,465.32,2.0,29.0,0.57,464.034,4.0,0.0,1.0,-1.53,97.0,6.29756
387.55,6.25,3.0,1.0,31.92,4.0,1.0,8.8,6.01,4.59,501.57,4.0,28.0,0.45,387.1769,3.0,1.0,1.0,-1.22,100.0,6.32933
567.56,6.95,3.0,2.0,68.44,7.0,2.0,10.02,5.45,2.88,567.56,3.0,39.0,0.3,566.2215,6.0,2.0,2.0,-1.09,95.0,6.11
454.16,4.51,3.0,2.0,50.36,4.0,0.0,8.48,4.4,3.29,490.62,2.0,24.0,0.72,451.9735,4.0,2.0,0.0,-1.06,96.0,6.00433
455.56,4.1,5.0,1.0,68.78,2.0,0.0,8.06,3.44,2.57,492.02,3.0,34.0,0.63,455.2321,7.0,1.0,0.0,-1.23,100.0,6.20571
460.58,3.34,6.0,1.0,66.93,7.0,0.0,6.01,2.97,2.96,460.58,3.0,34.0,0.58,460.2474,7.0,1.0,0.0,-1.62,92.0,6.11775
514.41,7.07,7.0,1.0,74.73,10.0,2.0,4.66,6.47,6.47,550.87,4.0,35.0,0.24,513.1222,7.0,1.0,2.0,-1.07,89.0,5.97961
440.47,4.01,4.0,0.0,39.68,3.0,0.0,8.72,4.32,3.27,440.47,3.0,32.0,0.62,440.1824,5.0,0.0,0.0,-1.38,100.0,6.59037
665.7,7.74,6.0,4.0,82.98,19.0,2.0,9.95,7.96,3.55,665.7,4.0,46.0,0.08,664.2835,6.0,4.0,2.0,-0.38,100.0,6.12153
429.36,4.92,3.0,1.0,41.57,5.0,0.0,8.99,4.75,3.15,475.38,2.0,27.0,0.69,428.1099,4.0,1.0,0.0,-0.83,99.0,6.04956
528.53,7.15,3.0,2.0,78.09,5.0,2.0,4.92,6.0,6.0,528.53,5.0,39.0,0.25,528.1773,6.0,2.0,2.0,-1.64,96.0,6.50307
353.46,3.6,4.0,0.0,38.77,7.0,0.0,8.19,4.19,3.33,353.46,2.0,26.0,0.71,353.1991,4.0,0.0,0.0,-0.04,97.0,6.06392
360.49,4.47,3.0,2.0,49.64,5.0,0.0,2.68,4.98,4.37,360.49,3.0,26.0,0.31,360.1409,4.0,1.0,0.0,-0.86,98.0,6.04772
298.41,-0.01,4.0,2.0,78.67,6.0,0.0,7.34,0.05,-0.23,298.41,1.0,20.0,0.72,298.1463,6.0,3.0,0.0,-1.81,90.0,6.01013
363.44,2.72,5.0,1.0,92.51,4.0,0.0,8.31,2.64,2.64,363.44,2.0,25.0,0.9,363.1253,7.0,1.0,0.0,-2.59,95.0,6.13971
243.28,0.9,4.0,1.0,86.46,3.0,0.0,8.31,1.36,1.35,243.28,1.0,16.0,0.8,243.0565,5.0,2.0,0.0,-1.36,97.0,6.17133
417.92,3.72,6.0,4.0,94.83,8.0,0.0,8.49,3.17,2.05,514.03,4.0,28.0,0.33,417.1026,7.0,4.0,0.0,-1.09,96.0,6.05155
466.61,3.57,8.0,1.0,102.43,9.0,0.0,8.31,3.99,3.99,466.61,3.0,30.0,0.48,466.0691,7.0,1.0,0.0,-1.34,84.0,6.09607
373.93,4.49,5.0,1.0,44.29,8.0,0.0,9.26,4.45,2.57,463.97,2.0,26.0,0.74,373.2033,5.0,1.0,0.0,-1.99,100.0,6.46304
424.55,4.9,3.0,2.0,75.01,5.0,0.0,9.04,4.65,3.0,538.57,4.0,32.0,0.48,424.2263,5.0,3.0,0.0,-1.23,87.0,5.75142
498.67,5.14,5.0,2.0,59.05,8.0,1.0,8.21,5.41,4.63,498.67,3.0,37.0,0.45,498.2995,6.0,2.0,1.0,-1.17,98.0,6.10439
471.43,5.62,4.0,1.0,35.94,8.0,1.0,7.27,5.7,5.73,471.43,3.0,32.0,0.46,470.1528,4.0,1.0,1.0,-0.92,98.0,6.06655
413.48,2.22,9.0,3.0,142.45,9.0,0.0,7.16,3.18,2.99,413.48,2.0,30.0,0.24,413.2063,9.0,5.0,0.0,-0.52,87.0,5.9424
560.79,7.8,3.0,2.0,47.61,11.0,2.0,9.87,7.25,3.76,674.81,4.0,42.0,0.2,560.3515,5.0,2.0,2.0,-1.36,100.0,6.43301
364.29,3.29,5.0,1.0,44.29,6.0,0.0,8.74,3.79,2.41,364.29,2.0,22.0,0.85,363.1059,5.0,1.0,0.0,-1.7,97.0,6.09646
309.8,2.4,6.0,2.0,89.23,4.0,0.0,7.83,2.55,2.0,390.71,1.0,21.0,0.89,309.1356,6.0,4.0,0.0,-0.14,91.0,8.49485
401.49,5.3,3.0,2.0,49.94,6.0,1.0,9.07,5.05,3.38,515.51,4.0,30.0,0.46,401.1903,4.0,2.0,1.0,-1.14,99.0,6.2896
468.23,6.12,2.0,1.0,28.26,4.0,1.0,7.8,5.68,5.13,504.69,2.0,25.0,0.59,466.0255,3.0,1.0,1.0,-0.26,88.0,5.95294
368.44,4.39,3.0,2.0,62.22,5.0,0.0,4.45,4.39,4.36,368.44,4.0,28.0,0.55,368.1525,4.0,2.0,0.0,-0.94,89.0,6.0215
475.34,3.9,6.0,1.0,87.95,6.0,0.0,1.84,4.15,4.15,475.34,2.0,30.0,0.5,474.0903,8.0,1.0,0.0,-1.68,99.0,6.09864
645.64,4.5,4.0,6.0,145.48,9.0,2.0,10.03,4.27,0.16,645.64,2.0,44.0,0.13,644.2869,12.0,6.0,3.0,-0.65,93.0,6.14721
321.42,3.13,3.0,1.0,58.69,5.0,0.0,5.62,4.13,4.12,367.45,2.0,24.0,0.92,321.1841,4.0,2.0,0.0,0.02,98.0,6.14756
395.46,3.84,6.0,1.0,77.43,7.0,0.0,4.6,2.98,2.98,395.46,3.0,29.0,0.49,395.1845,7.0,1.0,0.0,-0.66,100.0,6.21241
460.54,6.42,3.0,3.0,86.88,5.0,1.0,5.7,5.77,5.77,460.54,5.0,35.0,0.28,460.1899,6.0,3.0,1.0,-1.2,95.0,6.04204
576.57,6.12,7.0,3.0,100.0,10.0,2.0,9.68,4.61,2.66,690.6,4.0,41.0,0.16,576.2384,9.0,3.0,2.0,-2.12,94.0,6.56485
461.68,6.01,4.0,1.0,35.58,6.0,1.0,8.14,5.96,5.16,575.7,3.0,33.0,0.49,461.2501,4.0,1.0,1.0,-1.97,96.0,6.11896
398.94,4.7,4.0,2.0,62.71,4.0,0.0,9.21,5.1,3.3,398.94,3.0,28.0,0.67,398.1873,5.0,2.0,0.0,-1.37,99.0,6.63036
488.59,6.66,6.0,1.0,59.51,7.0,1.0,7.41,5.22,4.87,488.59,5.0,37.0,0.28,488.2212,6.0,1.0,1.0,-1.33,100.0,6.51535
362.45,5.24,2.0,2.0,41.13,6.0,1.0,9.51,5.19,3.11,476.47,3.0,27.0,0.63,362.1794,3.0,2.0,1.0,-1.51,91.0,6.0552
370.46,5.3,5.0,2.0,59.07,6.0,1.0,5.0,5.69,5.69,370.46,4.0,28.0,0.48,370.1794,5.0,2.0,1.0,-1.42,100.0,6.09361
488.5,3.46,7.0,5.0,161.74,9.0,0.0,2.52,2.72,-3.32,488.5,4.0,36.0,0.22,488.1696,10.0,5.0,0.0,-0.56,89.0,6.75185
448.53,6.86,3.0,3.0,79.04,5.0,1.0,5.69,6.43,6.42,448.53,5.0,34.0,0.27,448.1899,6.0,3.0,1.0,-1.0,100.0,6.84631
470.58,6.08,5.0,2.0,71.42,7.0,1.0,6.78,6.2,6.11,584.6,6.0,36.0,0.3,470.2219,6.0,2.0,1.0,-1.27,100.0,6.3686
552.6,8.48,4.0,2.0,66.74,7.0,2.0,8.64,7.43,6.17,666.62,6.0,41.0,0.21,552.2137,5.0,2.0,2.0,-1.18,100.0,6.34104
363.38,2.81,6.0,2.0,105.29,5.0,0.0,8.31,3.58,3.54,363.38,4.0,27.0,0.57,363.1331,8.0,2.0,0.0,-1.49,87.0,6.07346
367.41,4.36,3.0,2.0,41.49,8.0,0.0,9.73,4.5,2.22,403.87,2.0,26.0,0.73,367.1759,3.0,2.0,0.0,-0.44,99.0,7.15236
265.38,1.31,3.0,2.0,36.53,4.0,0.0,6.19,1.79,1.76,265.38,1.0,18.0,0.8,265.1249,4.0,2.0,0.0,-2.45,94.0,5.99207
438.56,5.59,2.0,1.0,32.34,5.0,1.0,9.88,5.74,3.3,438.56,2.0,32.0,0.62,438.2483,3.0,1.0,1.0,-1.01,93.0,6.02437
385.39,4.26,3.0,1.0,45.23,3.0,0.0,8.03,3.94,3.29,499.41,3.0,28.0,0.73,385.1402,4.0,1.0,0.0,-1.67,94.0,6.0474
499.73,5.73,5.0,1.0,38.4,6.0,1.0,9.23,5.44,3.31,613.75,4.0,36.0,0.37,499.277,5.0,1.0,1.0,-1.12,100.0,6.84649
521.46,5.42,3.0,3.0,73.47,10.0,2.0,8.76,4.66,3.29,521.46,2.0,35.0,0.37,520.1808,6.0,3.0,2.0,-1.91,90.0,6.00379
548.55,6.74,7.0,2.0,93.44,7.0,2.0,1.57,6.98,6.98,548.55,6.0,41.0,0.23,548.1772,8.0,2.0,2.0,-1.67,98.0,6.74895
527.5,4.43,5.0,2.0,56.84,8.0,1.0,9.27,4.26,1.6,641.52,3.0,36.0,0.45,526.1902,6.0,2.0,1.0,-1.52,100.0,6.12624
393.31,4.48,3.0,2.0,52.57,4.0,0.0,9.33,3.85,3.19,507.34,2.0,26.0,0.81,392.1058,4.0,2.0,0.0,-1.44,96.0,6.1268
411.49,5.31,5.0,2.0,83.56,4.0,1.0,5.13,4.88,4.87,411.49,5.0,30.0,0.42,411.1154,6.0,2.0,1.0,-1.86,100.0,6.35926
436.53,3.9,6.0,0.0,50.6,7.0,0.0,9.23,3.46,1.64,550.55,3.0,32.0,0.56,436.2275,6.0,0.0,0.0,-1.24,91.0,5.9127
429.56,4.66,4.0,2.0,55.81,6.0,0.0,8.42,4.62,3.75,543.59,3.0,32.0,0.6,429.2416,5.0,2.0,0.0,-1.2,88.0,5.96109
499.6,3.9,8.0,2.0,123.9,6.0,0.0,5.95,3.66,3.64,613.62,4.0,36.0,0.41,499.179,9.0,2.0,0.0,-2.23,98.0,6.12599
404.69,6.28,3.0,1.0,42.35,3.0,1.0,2.6,5.24,5.22,404.69,3.0,24.0,0.56,402.9975,3.0,1.0,1.0,-0.46,96.0,7.13327
268.36,2.18,2.0,3.0,65.14,6.0,0.0,12.14,2.68,0.26,268.36,2.0,20.0,0.56,268.1688,4.0,4.0,0.0,-0.89,100.0,6.46175
519.6,2.3,9.0,0.0,94.85,7.0,1.0,6.09,1.25,1.23,519.6,4.0,38.0,0.37,519.2482,10.0,0.0,1.0,-1.55,99.0,6.11134
495.03,5.58,6.0,1.0,74.13,5.0,1.0,0.64,5.09,3.15,495.03,3.0,33.0,0.5,494.0638,6.0,1.0,1.0,-2.04,83.0,5.77515
287.4,4.77,3.0,1.0,42.35,7.0,0.0,3.85,4.98,4.98,287.4,2.0,21.0,0.75,287.1885,3.0,1.0,0.0,0.09,95.0,5.94577
420.31,4.05,3.0,1.0,58.69,4.0,0.0,4.95,4.93,4.93,466.34,3.0,27.0,0.69,419.0633,4.0,2.0,0.0,-0.39,93.0,6.06303
292.34,3.39,5.0,1.0,59.4,4.0,0.0,7.05,3.39,3.24,292.34,3.0,22.0,0.59,292.1324,5.0,1.0,0.0,-1.43,96.0,6.11861
449.62,4.88,5.0,1.0,44.81,7.0,0.0,8.44,4.31,3.23,563.64,3.0,32.0,0.56,449.2137,5.0,1.0,0.0,-1.47,81.0,5.85652
451.93,5.88,5.0,3.0,66.41,8.0,1.0,8.92,4.07,3.67,451.93,4.0,32.0,0.29,451.1463,5.0,3.0,1.0,-0.98,100.0,6.94424
558.69,7.49,7.0,3.0,100.89,10.0,2.0,9.59,6.09,5.14,672.71,6.0,42.0,0.15,558.2743,8.0,3.0,2.0,-1.27,100.0,6.86893
461.59,4.52,5.0,2.0,82.53,9.0,0.0,8.83,2.66,2.52,575.61,4.0,33.0,0.38,461.1773,6.0,2.0,0.0,-1.62,92.0,6.0064
555.91,6.33,3.0,2.0,64.68,9.0,2.0,8.62,5.59,4.35,555.91,2.0,36.0,0.28,554.1418,6.0,2.0,2.0,-1.76,95.0,6.09722
415.38,4.77,3.0,1.0,24.5,8.0,0.0,9.37,4.63,2.55,505.41,2.0,26.0,0.63,414.1307,3.0,1.0,0.0,-1.0,92.0,5.84866
490.64,5.86,6.0,1.0,71.84,5.0,1.0,7.38,6.13,5.84,604.66,5.0,36.0,0.33,490.194,6.0,1.0,1.0,-1.85,85.0,5.84909
409.45,6.41,2.0,2.0,40.71,5.0,1.0,9.5,6.01,4.06,523.48,4.0,30.0,0.4,409.1766,3.0,2.0,1.0,-1.29,100.0,6.582
572.8,8.08,3.0,2.0,47.61,10.0,2.0,9.72,7.36,4.02,686.82,4.0,43.0,0.2,572.3515,5.0,2.0,2.0,-1.33,100.0,6.40451
413.52,5.36,4.0,1.0,50.38,8.0,1.0,8.69,5.18,3.87,413.52,4.0,31.0,0.42,413.2103,5.0,1.0,1.0,-0.76,100.0,6.51926
548.01,4.78,10.0,4.0,172.03,9.0,1.0,9.92,3.11,0.86,662.03,5.0,39.0,0.19,547.1847,12.0,6.0,3.0,-1.33,96.0,6.08206
496.62,4.05,7.0,3.0,101.06,13.0,0.0,8.85,3.99,3.41,610.64,4.0,37.0,0.24,496.2587,8.0,3.0,0.0,-1.27,92.0,5.81696
297.31,3.69,2.0,1.0,40.51,2.0,0.0,3.75,3.54,3.54,297.31,3.0,22.0,0.55,297.1078,3.0,1.0,0.0,-1.26,99.0,6.02236
365.5,4.35,2.0,2.0,31.06,7.0,0.0,10.0,4.27,0.15,401.96,3.0,27.0,0.65,365.2267,3.0,2.0,0.0,-1.17,100.0,7.48209
515.5,6.52,4.0,3.0,99.77,5.0,2.0,4.92,5.52,5.51,515.5,5.0,38.0,0.25,515.1569,7.0,3.0,2.0,-1.64,100.0,7.13271
449.59,7.05,2.0,0.0,29.54,4.0,1.0,8.31,7.0,7.0,449.59,4.0,34.0,0.33,449.2355,3.0,0.0,1.0,-0.48,100.0,6.94637
305.38,3.6,3.0,1.0,46.92,4.0,0.0,2.46,3.19,3.19,305.38,3.0,23.0,0.8,305.1528,4.0,1.0,0.0,-1.67,89.0,5.95167
417.85,4.97,5.0,1.0,73.34,3.0,0.0,4.29,4.16,4.16,417.85,4.0,30.0,0.51,417.088,6.0,1.0,0.0,-1.74,95.0,6.14619
483.56,4.5,4.0,2.0,78.51,9.0,0.0,7.97,4.42,3.83,597.58,2.0,33.0,0.52,483.1803,6.0,2.0,0.0,-2.01,95.0,6.09826
556.58,6.61,3.0,2.0,61.44,14.0,2.0,9.92,6.46,3.98,556.58,2.0,38.0,0.2,555.2419,5.0,2.0,2.0,-0.6,96.0,6.22783
